class,tweet,cleaned_text
0,he's making fun of me cause I'm worried about the bird and he saying he's not surprised because I don't like splitting poles lol ugh jerk,"['he', 'making', 'fun', 'of', 'me', 'cause', 'worried', 'about', 'the', 'bird', 'and', 'he', 'saying', 'he', 'not', 'surprised', 'because', 'don', 'like', 'splitting', 'poles', 'lol', 'ugh', 'jerk']"
1,"RT @TheDouch3: Most overused hoe excuses
1. It's just lyrics
2. My friends party so I party 
3. Men do it too
4. And vice versa
5. I was yo&#8230;","['most', 'overused', 'hoe', 'excuses', 'it', 'just', 'lyrics', 'my', 'friends', 'party', 'so', 'party', 'men', 'do', 'it', 'too', 'and', 'vice', 'versa', 'was', 'yo']"
0,the trash wheel has a twitter? and googly eyes?,"['the', 'trash', 'wheel', 'has', 'twitter', 'and', 'googly', 'eyes']"
1,RT @Swizzzy: I know she a hoe if she believe in astrology.. Ima make a sign for that.,"['know', 'she', 'hoe', 'if', 'she', 'believe', 'in', 'astrology', 'ima', 'make', 'sign', 'for', 'that']"
1,ATTENTION! Leggings ain't for everybody. Especially you hippo looking hoes!,"['attention', 'leggings', 'ain', 'for', 'everybody', 'especially', 'you', 'hippo', 'looking', 'hoes']"
1,Yeen never seen a fat nigga on a molly bitch imma hurt somethin,"['yeen', 'never', 'seen', 'fat', 'nigga', 'on', 'molly', 'bitch', 'imma', 'hurt', 'somethin']"
1,@kincade00 don't watch me watch tv hoe,"['don', 'watch', 'me', 'watch', 'tv', 'hoe']"
0,"RT @kathyislovely: 'che wigga! RT ""@wigga32: If she puts up with you it's because she loves you, now make it worth her while&amp; love her back&#8230;","['che', 'wigga', 'rt', 'if', 'she', 'puts', 'up', 'with', 'you', 'it', 'because', 'she', 'loves', 'you', 'now', 'make', 'it', 'worth', 'her', 'while', 'amp', 'love', 'her', 'back']"
1,@vivaalakatyy @brotherbill7 @JHuff_5 good bitch choke,"['good', 'bitch', 'choke']"
1,emers a bitch,"['emers', 'bitch']"
0,@BlackManUSA @chrislhayes well that's some cracker jack secret service work there. jfk anyone?,"['well', 'that', 'some', 'cracker', 'jack', 'secret', 'service', 'work', 'there', 'jfk', 'anyone']"
1,I feel like a bad bitch when I wear my rhinestoned pocket jeans .,"['feel', 'like', 'bad', 'bitch', 'when', 'wear', 'my', 'rhinestoned', 'pocket', 'jeans']"
0,"I keep running under trees or when birds fly to avoid their, erm, being targeted by their lack of a digestive system.","['keep', 'running', 'under', 'trees', 'or', 'when', 'birds', 'fly', 'to', 'avoid', 'their', 'erm', 'being', 'targeted', 'by', 'their', 'lack', 'of', 'digestive', 'system']"
1,"Bomb your house,
Then fuck your bitch.
All hail Al Qaeda","['bomb', 'your', 'house', 'then', 'fuck', 'your', 'bitch', 'all', 'hail', 'al', 'qaeda']"
0,Someone probably told him 6 God was trash.,"['someone', 'probably', 'told', 'him', 'god', 'was', 'trash']"
0,Yellow jackets at gas station trash cans are THE worst,"['yellow', 'jackets', 'at', 'gas', 'station', 'trash', 'cans', 'are', 'the', 'worst']"
1,Gucci cut throat use to stay next door his kenfolk limousine bitch pouring up ya rent money,"['gucci', 'cut', 'throat', 'use', 'to', 'stay', 'next', 'door', 'his', 'kenfolk', 'limousine', 'bitch', 'pouring', 'up', 'ya', 'rent', 'money']"
1,"@moneydriven lol profane words, bwahahahahahah mad gay faggot fuck boi. Get at me bitch ass nigga.","['lol', 'profane', 'words', 'bwahahahahahah', 'mad', 'gay', 'faggot', 'fuck', 'boi', 'get', 'at', 'me', 'bitch', 'ass', 'nigga']"
0,Suddenlink is trash. Y'all know how important Bubble Guppies is to our day?,"['suddenlink', 'is', 'trash', 'all', 'know', 'how', 'important', 'bubble', 'guppies', 'is', 'to', 'our', 'day']"
1,@_cblaze @kieffer_jason ask your boy Jason keiffer is he still tryna to get his one on one and y he block me #pussy boy,"['ask', 'your', 'boy', 'jason', 'keiffer', 'is', 'he', 'still', 'tryna', 'to', 'get', 'his', 'one', 'on', 'one', 'and', 'he', 'block', 'me', 'pussy', 'boy']"
1,RT @trvvp_: These hoes got no chill http://t.co/lc5GsfOVXS,"['these', 'hoes', 'got', 'no', 'chill', 'http', 'co', 'lc', 'gsfovxs']"
0,RT @LuvKittensDaily: Oreo being adorable http://t.co/5ZMZVT0sUl,"['oreo', 'being', 'adorable', 'http', 'co', 'zmzvt', 'sul']"
0,How the hell was David Murphy's hit not a home run?! Clearly over the yellow line. @MLB another umpire mess up.... Smh,"['how', 'the', 'hell', 'was', 'david', 'murphy', 'hit', 'not', 'home', 'run', 'clearly', 'over', 'the', 'yellow', 'line', 'another', 'umpire', 'mess', 'up', 'smh']"
0,Whoooooaaa no chill savage &#8220;@CantBeLocal: Here monkey monkey http://t.co/wmZ8s3j6iG&#8221;,"['here', 'monkey', 'monkey', 'http', 'co', 'wmz', 'ig']"
1,Gucci fucked a lot more famous bitches but he the type to not have to speak on it.Wonder who opened their mouth?,"['gucci', 'fucked', 'lot', 'more', 'famous', 'bitches', 'but', 'he', 'the', 'type', 'to', 'not', 'have', 'to', 'speak', 'on', 'it', 'wonder', 'who', 'opened', 'their', 'mouth']"
0,The right for an English person to go about his business is more important than any suspicion of some rouge wog cop.,"['the', 'right', 'for', 'an', 'english', 'person', 'to', 'go', 'about', 'his', 'business', 'is', 'more', 'important', 'than', 'any', 'suspicion', 'of', 'some', 'rouge', 'wog', 'cop']"
0,Thanks Charlie @Charlie4927 @RevkahJC @StacyDmomof5 @PattiSM74 @cantUCIMblonde @Kacado,"['thanks', 'charlie']"
1,But not prettier than Amber's. RT @YumiYoko: Her pussy is pretty,"['her', 'pussy', 'is', 'pretty']"
0,Vice News interview with the Canadian Jihadi has the poem I translated f4 u as its sound track http://t.co/7gebzU4Paz http://t.co/WwL05Orih6,"['co', 'gebzu', 'paz', 'http', 'co', 'wwl', 'orih']"
0,If only I dated a girl that lived off Mack Road I could just get the holy trinity of Sacramento ghettos on a daily basis,"['if', 'only', 'dated', 'girl', 'that', 'lived', 'off', 'mack', 'road', 'could', 'just', 'get', 'the', 'holy', 'trinity', 'of', 'sacramento', 'ghettos', 'on', 'daily', 'basis']"
1,"I've never had a problem w| anybody here, I've been w| the company for a year, and then this snitch fucking bitch is trying to get me fired","['ve', 'never', 'had', 'problem', 'anybody', 'here', 've', 'been', 'the', 'company', 'for', 'year', 'and', 'then', 'this', 'snitch', 'fucking', 'bitch', 'is', 'trying', 'to', 'get', 'me', 'fired']"
0,yaya ho.. cute avi tho RT @ViVaLa_Ari I had no idea she was sleep &#128553;,"['yaya', 'ho', 'cute', 'avi', 'tho', 'rt', 'had', 'no', 'idea', 'she', 'was', 'sleep']"
0,Finding cheap 240s on Craigslist but they all need a new tranny &#128553;&#128532;,"['finding', 'cheap', 'on', 'craigslist', 'but', 'they', 'all', 'need', 'new', 'tranny']"
1,We know what this hoe gonna do for her bday now cc:@TheShugAvery RT @OMGitsKariC: @moyizzy I plan on it &#128520;,"['rt', 'plan', 'on', 'it']"
0,RT @FolllowEsteban: I think the Clips and Thunder would've gave the Heat a good as well...the East is just trash,"['think', 'the', 'clips', 'and', 'thunder', 'would', 've', 'gave', 'the', 'heat', 'good', 'as', 'well', 'the', 'east', 'is', 'just', 'trash']"
1,"I got my own legacy bitches, fuck yall legacy @ChavoDaGreat @JacobRyanBruhn","['got', 'my', 'own', 'legacy', 'bitches', 'fuck', 'yall', 'legacy']"
0,"I like to mock Apple, but I'm legitimately interested to see what their wearable looks like.","['like', 'to', 'mock', 'apple', 'but', 'legitimately', 'interested', 'to', 'see', 'what', 'their', 'wearable', 'looks', 'like']"
0,@beth4158 no steak here either. No hurry on brownies. Just that picture u posted made me all but drool on my phone. :),[]
0,RT @Dalilaaaaaa__: Flappy birds cheat codes http://t.co/nu6GjYQDJJ,"['flappy', 'birds', 'cheat', 'codes', 'http', 'co', 'nu', 'gjyqdjj']"
0,With the birds i share this lonely view..,"['with', 'the', 'birds', 'share', 'this', 'lonely', 'view']"
1,@RodMarley44 fr 12 was Finna bam a nicca he said yu lucky I jus got a robbery call,"['fr', 'was', 'finna', 'bam', 'nicca', 'he', 'said', 'yu', 'lucky', 'jus', 'got', 'robbery', 'call']"
1,Not to call you a bitch ... But they gone hate on my bitches,"['not', 'to', 'call', 'you', 'bitch', 'but', 'they', 'gone', 'hate', 'on', 'my', 'bitches']"
0,@VictorB123 @KHShan yea.. you don't live down here I guess. We still got roofs that aren't fixed from Charlie and Jeanne.,"['yea', 'you', 'don', 'live', 'down', 'here', 'guess', 'we', 'still', 'got', 'roofs', 'that', 'aren', 'fixed', 'from', 'charlie', 'and', 'jeanne']"
0,"RT @BrandonTierney: Crooked number followed by shut down frame, love it. #Yankees","['crooked', 'number', 'followed', 'by', 'shut', 'down', 'frame', 'love', 'it', 'yankees']"
1,"RT @JaazieL_: Bitches will tell you, it's all about the angles &#128129; RT &#8220;@40oz_VAN: Watching my bitch take 25 selfies just to get that right 1.&#8221;","['bitches', 'will', 'tell', 'you', 'it', 'all', 'about', 'the', 'angles', 'rt', 'watching', 'my', 'bitch', 'take', 'selfies', 'just', 'to', 'get', 'that', 'right']"
1,"""@Itsyesie: #oomf is soooo cute. But he probably has hoes on him a lot.""","['oomf', 'is', 'soooo', 'cute', 'but', 'he', 'probably', 'has', 'hoes', 'on', 'him', 'lot']"
0,"RT @USRealityCheck: Republicans Want to Yank Food Stamps from the Hungry: 

 May 16, 2... http://t.co/2UkcoICd9Q prg #P2","['republicans', 'want', 'to', 'yank', 'food', 'stamps', 'from', 'the', 'hungry', 'may', 'http', 'co', 'ukcoicd', 'prg']"
0,Looking forward to #NCAA and #NBA basketball &#127936; in the states soon #iubb #hoosiers #pacers #PacerNation and of course breadsticks.,"['looking', 'forward', 'to', 'ncaa', 'and', 'nba', 'basketball', 'in', 'the', 'states', 'soon', 'iubb', 'hoosiers', 'pacers', 'pacernation', 'and', 'of', 'course', 'breadsticks']"
1,What kind of bitch ass throw was that Alex. Fuck.,"['what', 'kind', 'of', 'bitch', 'ass', 'throw', 'was', 'that', 'alex', 'fuck']"
0,What ever happened to the Teen Titans of my day and why must they mock me with this Teen Titans Go?,"['what', 'ever', 'happened', 'to', 'the', 'teen', 'titans', 'of', 'my', 'day', 'and', 'why', 'must', 'they', 'mock', 'me', 'with', 'this', 'teen', 'titans', 'go']"
0,@TylerCarboner hey I'll leave Abbey too! Oh if I get a job on the slope I might move back! Cause id lose out on lots of money buying tickets,"['hey', 'll', 'leave', 'abbey', 'too', 'oh', 'if', 'get', 'job', 'on', 'the', 'slope', 'might', 'move', 'back', 'cause', 'id', 'lose', 'out', 'on', 'lots', 'of', 'money', 'buying', 'tickets']"
0,Goodbye hop plants ! Time to dink u!!!! Luv it!!! http://t.co/ImsIE8MKJm,"['co', 'imsie', 'mkjm']"
0,RT @Yankees: Remember when we paused an All-Star Game to honor Mariano Rivera? #tbt http://t.co/PqEDosogLo,"['remember', 'when', 'we', 'paused', 'an', 'all', 'star', 'game', 'to', 'honor', 'mariano', 'rivera', 'tbt', 'http', 'co', 'pqedosoglo']"
0,@ImTooMuch bread in general aint too good for ya...but honky bread the worst...&#128514;&#128514;,"['bread', 'in', 'general', 'aint', 'too', 'good', 'for', 'ya', 'but', 'honky', 'bread', 'the', 'worst']"
0,Draft Drinking Game: chug a beer everytime you see a black woman crying. @stoolpresidente,"['chug', 'beer', 'everytime', 'you', 'see', 'black', 'woman', 'crying']"
1,Like don't play with me bitch,"['like', 'don', 'play', 'with', 'me', 'bitch']"
1,@apmorales96 gotta keep fighting bro Thea hoes just trying to bring me down. #thestrugle,"['gotta', 'keep', 'fighting', 'bro', 'thea', 'hoes', 'just', 'trying', 'to', 'bring', 'me', 'down', 'thestrugle']"
1,RT @KeyanaLatricee_: @SkinnyBee__ bitches love us lol,"['bitches', 'love', 'us', 'lol']"
0,RT @wleerpcv: My Chinese social media feed is in total hysteria over the onset of bird flu &amp; recent dead pigs in the river in #Shang ...,"['my', 'chinese', 'social', 'media', 'feed', 'is', 'in', 'total', 'hysteria', 'over', 'the', 'onset', 'of', 'bird', 'flu', 'amp', 'recent', 'dead', 'pigs', 'in', 'the', 'river', 'in', 'shang']"
0,Chance is trash,"['chance', 'is', 'trash']"
0,"So we are not even two full games into the season, and the fairweather whining is already in full effect? #Yankees","['so', 'we', 'are', 'not', 'even', 'two', 'full', 'games', 'into', 'the', 'season', 'and', 'the', 'fairweather', 'whining', 'is', 'already', 'in', 'full', 'effect', 'yankees']"
1,"My ""sister"" use to walk the blade EVERYNIGHT so the way I see it that bitch don't have NO PLACE to try &amp; tell me wtf I should &amp; shouldnt do","['my', 'sister', 'use', 'to', 'walk', 'the', 'blade', 'everynight', 'so', 'the', 'way', 'see', 'it', 'that', 'bitch', 'don', 'have', 'no', 'place', 'to', 'try', 'amp', 'tell', 'me', 'wtf', 'should', 'amp', 'shouldnt', 'do']"
1,RT @AsiaCakesss: Y'all be makin your nigga microwaveable dinner. Meanwhile he out there eatin another bitch homemade dinner,"['all', 'be', 'makin', 'your', 'nigga', 'microwaveable', 'dinner', 'meanwhile', 'he', 'out', 'there', 'eatin', 'another', 'bitch', 'homemade', 'dinner']"
0,"RT @LeMarquand: Jihadi-In-Chief Hussein Urges restraint in Fighting Islamic Butchers&#8252;&#65039;Apparently, we SHOULD be nice to ISIS...we might hurt&#8230;","['jihadi', 'in', 'chief', 'hussein', 'urges', 'restraint', 'in', 'fighting', 'islamic', 'butchers', 'apparently', 'we', 'should', 'be', 'nice', 'to', 'isis', 'we', 'might', 'hurt']"
0,RT @BryanHoch: Just 113 days until Yankees pitchers and catchers report.,"['just', 'days', 'until', 'yankees', 'pitchers', 'and', 'catchers', 'report']"
0,The #teabagger #freemarket really doing wonders in #Bangladesh these last couple of days. #tcot #p2 #teaparty #randpaul,"['the', 'teabagger', 'freemarket', 'really', 'doing', 'wonders', 'in', 'bangladesh', 'these', 'last', 'couple', 'of', 'days', 'tcot', 'teaparty', 'randpaul']"
0,"&#8220;@BurgerKing: What&#8217;s going to be your pick for #SelectionSunday? #2for5 #WatchLikeaKing http://t.co/aBam30gSk4&#8221;

Dis make colored folk happy","['what', 'going', 'to', 'be', 'your', 'pick', 'for', 'selectionsunday', 'for', 'watchlikeaking', 'http', 'co', 'abam', 'gsk', 'dis', 'make', 'colored', 'folk', 'happy']"
1,I bet u John Elway gets way more pussy than John Dorsey.,"['bet', 'john', 'elway', 'gets', 'way', 'more', 'pussy', 'than', 'john', 'dorsey']"
0,RT @caseykim12: Your sole purpose is to make money. Otherwise you'd suggest violence prevention policies that actually WORK. @piersmorgan,"['your', 'sole', 'purpose', 'is', 'to', 'make', 'money', 'otherwise', 'you', 'suggest', 'violence', 'prevention', 'policies', 'that', 'actually', 'work']"
1,"@n0tsteven ily 2, I'm at work bitch do you even have any battle ready blades?","['ily', 'at', 'work', 'bitch', 'do', 'you', 'even', 'have', 'any', 'battle', 'ready', 'blades']"
0,SNL mocks entire Obama tenure in Ebola skit - Hot Air http://t.co/miJdg6x6UC,"['co', 'mijdg', 'uc']"
1,@JohnFaheyIII go eat bear shit you fuckin yokel,"['go', 'eat', 'bear', 'shit', 'you', 'fuckin', 'yokel']"
1,all my exes are bitches,"['all', 'my', 'exes', 'are', 'bitches']"
1,Just made that test my bitch,"['just', 'made', 'that', 'test', 'my', 'bitch']"
0,@Buster_ESPN Huh.....last 10 games..Tampa 8-2/Balt 7-3/Yanks 6-4...and they lost their best pitcher. Please explain your logic.,"['huh', 'last', 'games', 'tampa', 'balt', 'yanks', 'and', 'they', 'lost', 'their', 'best', 'pitcher', 'please', 'explain', 'your', 'logic']"
0,"@gerfingerpoken2 His job as US Prez, to protect us is throw in trash..Ebola ER at our cost Daniel, both money &amp; lives! DoG","['his', 'job', 'as', 'us', 'prez', 'to', 'protect', 'us', 'is', 'throw', 'in', 'trash', 'ebola', 'er', 'at', 'our', 'cost', 'daniel', 'both', 'money', 'amp', 'lives', 'dog']"
1,@mikeoe7765 That talentless skag IS a wardrobe malfunction.,"['that', 'talentless', 'skag', 'is', 'wardrobe', 'malfunction']"
0,RT @NicoRomero23: EDM music is trash af and annoying,"['edm', 'music', 'is', 'trash', 'af', 'and', 'annoying']"
1,If youu let yo bitch leave with another niggah and don't say shit thats on youu!,"['if', 'youu', 'let', 'yo', 'bitch', 'leave', 'with', 'another', 'niggah', 'and', 'don', 'say', 'shit', 'thats', 'on', 'youu']"
1,"Its too early for all this bullshit, fuck all yall hoes lmfao","['its', 'too', 'early', 'for', 'all', 'this', 'bullshit', 'fuck', 'all', 'yall', 'hoes', 'lmfao']"
0,RT @BeyondBanksy: #BreakingNews #streetart #graffiti #new #mural by duo EtamCru in #Rome #Italy #morning #breakfast #coffee #trash http://t&#8230;,"['breakingnews', 'streetart', 'graffiti', 'new', 'mural', 'by', 'duo', 'etamcru', 'in', 'rome', 'italy', 'morning', 'breakfast', 'coffee', 'trash', 'http']"
0,"mashed potatoes , string beans , yellow rice , and chicken &#128523;","['mashed', 'potatoes', 'string', 'beans', 'yellow', 'rice', 'and', 'chicken']"
0,@J_Logan And you know best about the bird moves...!!!,"['and', 'you', 'know', 'best', 'about', 'the', 'bird', 'moves']"
1,"RT @TheFakeESPN: Johnny Manziel&#8217;s bye-week stat line:

Bud Light Platinums: 23 | Shots of Patron: 8 | Side bitches: 5 | Fucks given: 0","['johnny', 'manziel', 'bye', 'week', 'stat', 'line', 'bud', 'light', 'platinums', 'shots', 'of', 'patron', 'side', 'bitches', 'fucks', 'given']"
1,Stupid bitch &#128545;,"['stupid', 'bitch']"
1,&#8220;@MyDick_SuckThat: Who that pussy wet for ?&#8221; http://t.co/CruDDDHxHh,"['who', 'that', 'pussy', 'wet', 'for', 'http', 'co', 'crudddhxhh']"
0,Ain't no love in the ghetto &#128148;,"['ain', 'no', 'love', 'in', 'the', 'ghetto']"
1,Waddup bitch I gotta get tf outta this town tonite http://t.co/fDc54X3cB0,"['co', 'fdc', 'cb']"
1,RT @LilReese300: I ain't chasin no hoes I got asthma lol...#300,"['ain', 'chasin', 'no', 'hoes', 'got', 'asthma', 'lol']"
0,Am so high that birds and planes are my peers,"['am', 'so', 'high', 'that', 'birds', 'and', 'planes', 'are', 'my', 'peers']"
0,"Thank you, hand out that candy Charlie @Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74","['thank', 'you', 'hand', 'out', 'that', 'candy', 'charlie']"
1,Bitch nicca talmbout a mf 3peat....Df y'all ain't da Lakers,"['bitch', 'nicca', 'talmbout', 'mf', 'peat', 'df', 'all', 'ain', 'da', 'lakers']"
0,"So, I can get into something closely approximating the full bird of paradise yoga pose. TIME TO MAKE MY RAGDOLL COSPLAY","['so', 'can', 'get', 'into', 'something', 'closely', 'approximating', 'the', 'full', 'bird', 'of', 'paradise', 'yoga', 'pose', 'time', 'to', 'make', 'my', 'ragdoll', 'cosplay']"
1,"RT @HuhWhatsACondom: BRUUUUUUH &#128557;&#128557;&#128557;&#128557;&#128514;&#128514;&#128514;&#128514; &#8220;@MySportsLegion: Kobe, last night yelling at Dwight Howard: ""You a bitch ass n*****""? https://t.co&#8230;","['bruuuuuuh', 'kobe', 'last', 'night', 'yelling', 'at', 'dwight', 'howard', 'you', 'bitch', 'ass', 'https', 'co']"
